"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_trapper.xml:512","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ROCK""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ROCK""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_trapper.xml:534","data/events_trapper.xml$/FTL/event[@name=""DESTROYED_TRAPPER_ORCHID""]/text","당신은 기뢰함의 잔해를 수거하는 동안 잔해 한가운데서 떠다니는 멀쩡한 기뢰 사출기를 발견했습니다.","data/events_trapper.xml$/FTL/event[@name=""DESTROYED_TRAPPER_ORCHID""]/text","","","",""
"src-en/data/events_trapper.xml:539","data/events_trapper.xml$/FTL/event[@name=""DEAD_CREW_TRAPPER_ORCHID""]/text","기뢰함의 선원이 모두 사라졌습니다. 쓸모 있는 것을 모으는 동안 당신은 창고에 있던 기뢰 사출기를 발견했습니다.","data/events_trapper.xml$/FTL/event[@name=""DEAD_CREW_TRAPPER_ORCHID""]/text","","","",""
"src-en/data/events_trapper.xml:545","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/text","이 송신소에 방어적인 지뢰밭을 깔고 있는 오키드 선박이 당신에게 신호를 보냅니다. 그들은 아무말도 하진 않지만 당신이 여기에 있는 것을 인정하지 않는다는 것은 분명합니다. 그러나, 그들은 싸우기보다 당신이 떠나는 것을 바라는것 같습니다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/text","","","",""
"src-en/data/events_trapper.xml:548","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/choice[1]/text","공격! 저 함선의 기뢰 사출기를 훔치자!","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/choice[1]/text","","","",""
"src-en/data/events_trapper.xml:550","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/choice[1]/event/text","당신은 기뢰함과 싸우는 위험한 결정을 내렸습니다. 당신이 저 함선의 포격으로부터 충분히 오래 자신을 지킬 수 있기를 바랍니다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/choice[1]/event/text","","","",""
"src-en/data/events_trapper.xml:553","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/choice[1]/event/choice/text","계속...","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_trapper.xml:559","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/choice[2]/text","기뢰함을 피한다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/choice[2]/text","","","",""
"src-en/data/events_trapper.xml:561","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/choice[2]/event/text","기뢰함과 엮이는건 좋은 생각이 아닙니다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/choice[2]/event/text","","","",""
"src-en/data/events_trapper.xml:563","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/choice[2]/event/choice[1]/text","함선에서 무언가를 한다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_trapper.xml:567","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ORCHID""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_trapper.xml:590","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/text","""함선 큼. 폭발성 지뢰, 대형 함선에 효과적이지 않음. 연방이 요청을 남기는 중."" 근처의 라니우스 기뢰함은 당신이 예상한 것보다 싸움에 관심이 없는 것 같습니다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/text","","","",""
"src-en/data/events_trapper.xml:593","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/choice[1]/text","공격! 저 함선의 기뢰 사출기를 훔치자!","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/choice[1]/text","","","",""
"src-en/data/events_trapper.xml:595","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/choice[1]/event/text","당신은 기뢰함과 싸우는 위험한 결정을 내렸습니다. 당신이 저 함선의 포격으로부터 충분히 오래 자신을 지킬 수 있기를 바랍니다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/choice[1]/event/text","","","",""
"src-en/data/events_trapper.xml:598","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/choice[1]/event/choice/text","계속...","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_trapper.xml:604","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/choice[2]/text","기뢰함을 피한다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/choice[2]/text","","","",""
"src-en/data/events_trapper.xml:606","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/choice[2]/event/text","기뢰함과 엮이는건 좋은 생각이 아닙니다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/choice[2]/event/text","","","",""
"src-en/data/events_trapper.xml:608","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/choice[2]/event/choice[1]/text","함선에서 무언가를 한다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_trapper.xml:612","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_LANIUS""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_trapper.xml:639","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/text","이 송신소에서 오벨리스크 함선이 소규모 지뢰밭을 깔고 있는 것으로 보아 그들에게도 기뢰함이라는 함종이 존재하는 것 같습니다. 운 좋게도 그들은 당신을 눈치채지 못했습니다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/text","","","",""
"src-en/data/events_trapper.xml:642","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/choice[1]/text","기뢰함을 공격한다!","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/choice[1]/text","","","",""
"src-en/data/events_trapper.xml:644","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/choice[1]/event/text","당신은 무기를 가동시키고 오벨리스크 함선과 맞섰습니다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/choice[1]/event/text","","","",""
"src-en/data/events_trapper.xml:647","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/choice[1]/event/choice/text","계속...","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_trapper.xml:653","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/choice[2]/text","그들을 피한다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/choice[2]/text","","","",""
"src-en/data/events_trapper.xml:655","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/choice[2]/event/text","당신은 오벨리스크와 싸우지 않기로 하고 멀리 날아갔습니다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/choice[2]/event/text","","","",""
"src-en/data/events_trapper.xml:657","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/choice[2]/event/choice[1]/text","함선에서 무언가를 한다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_trapper.xml:661","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_trapper.xml$/FTL/event[@name=""TRAPPER_ANCIENT""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_trapper.xml:668","data/events_trapper.xml$/FTL/event[@name=""DESTROYED_TRAPPER_ANCIENT""]/text","당신은 기뢰함의 잔해를 수거하는 동안 잔해 한가운데서 떠다니는 멀쩡한 기뢰 사출기를 발견했습니다.","data/events_trapper.xml$/FTL/event[@name=""DESTROYED_TRAPPER_ANCIENT""]/text","","","",""
"src-en/data/events_trapper.xml:673","data/events_trapper.xml$/FTL/event[@name=""DEAD_CREW_TRAPPER_ANCIENT""]/text","기뢰함의 선원이 모두 사라졌습니다. 쓸모 있는 것을 모으는 동안 당신은 창고에 있던 기뢰 사출기를 발견했습니다.","data/events_trapper.xml$/FTL/event[@name=""DEAD_CREW_TRAPPER_ANCIENT""]/text","","","",""
